%time(s) 	 x-pos 	 y-pos 
3.94800000e+01	-3.16476977e-01	4.49371445e-01
3.94900000e+01	-3.11120360e-01	4.52690677e-01
3.95000000e+01	-3.05733785e-01	4.55938865e-01
3.95100000e+01	-3.00318276e-01	4.59115819e-01
3.95200000e+01	-2.94874856e-01	4.62221365e-01
3.95300000e+01	-2.89404546e-01	4.65255344e-01
3.95400000e+01	-2.83908366e-01	4.68217616e-01
3.95500000e+01	-2.78387335e-01	4.71108056e-01
3.95600000e+01	-2.72842468e-01	4.73926556e-01
3.95700000e+01	-2.67274777e-01	4.76673026e-01
3.95800000e+01	-2.61685274e-01	4.79347388e-01
3.95900000e+01	-2.56074965e-01	4.81949584e-01
3.96000000e+01	-2.50444854e-01	4.84479570e-01
3.96100000e+01	-2.44795942e-01	4.86937320e-01
3.96200000e+01	-2.39129224e-01	4.89322821e-01
3.96300000e+01	-2.33445692e-01	4.91636077e-01
3.96400000e+01	-2.27746335e-01	4.93877108e-01
3.96500000e+01	-2.22032134e-01	4.96045949e-01
3.96600000e+01	-2.16304068e-01	4.98142650e-01
3.96700000e+01	-2.10563108e-01	5.00167275e-01
3.96800000e+01	-2.04810221e-01	5.02119905e-01
3.96900000e+01	-1.99046368e-01	5.04000634e-01
3.97000000e+01	-1.93272504e-01	5.05809571e-01
3.97100000e+01	-1.87489577e-01	5.07546840e-01
3.97200000e+01	-1.81698529e-01	5.09212578e-01
3.97300000e+01	-1.75900295e-01	5.10806936e-01
3.97400000e+01	-1.70095804e-01	5.12330079e-01
3.97500000e+01	-1.64285977e-01	5.13782188e-01
3.97600000e+01	-1.58471726e-01	5.15163452e-01
3.97700000e+01	-1.52653957e-01	5.16474079e-01
3.97800000e+01	-1.46833569e-01	5.17714285e-01
3.97900000e+01	-1.41011452e-01	5.18884302e-01
3.98000000e+01	-1.35188486e-01	5.19984373e-01
3.98100000e+01	-1.29365545e-01	5.21014754e-01
3.98200000e+01	-1.23543493e-01	5.21975713e-01
3.98300000e+01	-1.17723187e-01	5.22867528e-01
3.98400000e+01	-1.11905472e-01	5.23690492e-01
3.98500000e+01	-1.06091187e-01	5.24444905e-01
3.98600000e+01	-1.00281160e-01	5.25131082e-01
3.98700000e+01	-9.44762090e-02	5.25749348e-01
3.98800000e+01	-8.86771438e-02	5.26300036e-01
3.98900000e+01	-8.28847638e-02	5.26783492e-01
3.99000000e+01	-7.70998586e-02	5.27200071e-01
3.99100000e+01	-7.13232082e-02	5.27550139e-01
3.99200000e+01	-6.55555816e-02	5.27834070e-01
3.99300000e+01	-5.97977384e-02	5.28052248e-01
3.99400000e+01	-5.40504277e-02	5.28205068e-01
3.99500000e+01	-4.83143878e-02	5.28292930e-01
3.99600000e+01	-4.25903472e-02	5.28316245e-01
3.99700000e+01	-3.68790232e-02	5.28275433e-01
3.99800000e+01	-3.11811228e-02	5.28170920e-01
3.99900000e+01	-2.54973418e-02	5.28003141e-01
4.00000000e+01	-1.98283656e-02	5.27772538e-01
4.00100000e+01	-1.41748685e-02	5.27479562e-01
4.00200000e+01	-8.53751431e-03	5.27124668e-01
4.00300000e+01	-2.91695508e-03	5.26708321e-01
4.00400000e+01	2.68616731e-03	5.26230990e-01
4.00500000e+01	8.27122250e-03	5.25693151e-01
4.00600000e+01	1.38375912e-02	5.25095287e-01
4.00700000e+01	1.93846648e-02	5.24437886e-01
4.00800000e+01	2.49118464e-02	5.23721440e-01
4.00900000e+01	3.04185496e-02	5.22946449e-01
4.01000000e+01	3.59041997e-02	5.22113417e-01
4.01100000e+01	4.13682327e-02	5.21222852e-01
4.01200000e+01	4.68100958e-02	5.20275266e-01
4.01300000e+01	5.22292474e-02	5.19271177e-01
4.01400000e+01	5.76251570e-02	5.18211106e-01
4.01500000e+01	6.29973047e-02	5.17095579e-01
4.01600000e+01	6.83451822e-02	5.15925124e-01
4.01700000e+01	7.36682918e-02	5.14700271e-01
4.01800000e+01	7.89661472e-02	5.13421558e-01
4.01900000e+01	8.42382724e-02	5.12089520e-01
4.02000000e+01	8.94842026e-02	5.10704699e-01
4.02100000e+01	9.47034839e-02	5.09267637e-01
4.02200000e+01	9.98956727e-02	5.07778879e-01
4.02300000e+01	1.05060336e-01	5.06238972e-01
4.02400000e+01	1.10197053e-01	5.04648465e-01
4.02500000e+01	1.15305410e-01	5.03007907e-01
4.02600000e+01	1.20385008e-01	5.01317851e-01
4.02700000e+01	1.25435455e-01	4.99578848e-01
4.02800000e+01	1.30456371e-01	4.97791452e-01
4.02900000e+01	1.35447386e-01	4.95956217e-01
4.03000000e+01	1.40408138e-01	4.94073699e-01
4.03100000e+01	1.45338279e-01	4.92144451e-01
4.03200000e+01	1.50237467e-01	4.90169031e-01
4.03300000e+01	1.55105373e-01	4.88147992e-01
4.03400000e+01	1.59941675e-01	4.86081889e-01
4.03500000e+01	1.64746062e-01	4.83971278e-01
4.03600000e+01	1.69518231e-01	4.81816713e-01
4.03700000e+01	1.74257892e-01	4.79618746e-01
4.03800000e+01	1.78964760e-01	4.77377931e-01
4.03900000e+01	1.83638562e-01	4.75094819e-01
4.04000000e+01	1.88279031e-01	4.72769960e-01
4.04100000e+01	1.92885913e-01	4.70403905e-01
4.04200000e+01	1.97458959e-01	4.67997200e-01
4.04300000e+01	2.01997930e-01	4.65550391e-01
4.04400000e+01	2.06502597e-01	4.63064023e-01
4.04500000e+01	2.10972736e-01	4.60538639e-01
4.04600000e+01	2.15408135e-01	4.57974778e-01
4.04700000e+01	2.19808586e-01	4.55372980e-01
4.04800000e+01	2.24173893e-01	4.52733780e-01
4.04900000e+01	2.28503866e-01	4.50057714e-01
4.05000000e+01	2.32798321e-01	4.47345311e-01
4.05100000e+01	2.37057084e-01	4.44597101e-01
4.05200000e+01	2.41279988e-01	4.41813611e-01
4.05300000e+01	2.45466872e-01	4.38995364e-01
4.05400000e+01	2.49617584e-01	4.36142881e-01
4.05500000e+01	2.53731977e-01	4.33256679e-01
4.05600000e+01	2.57809911e-01	4.30337275e-01
4.05700000e+01	2.61851254e-01	4.27385179e-01
4.05800000e+01	2.65855880e-01	4.24400901e-01
4.05900000e+01	2.69823669e-01	4.21384945e-01
4.06000000e+01	2.73754508e-01	4.18337815e-01
4.06100000e+01	2.77648289e-01	4.15260010e-01
4.06200000e+01	2.81504911e-01	4.12152024e-01
4.06300000e+01	2.85324279e-01	4.09014351e-01
4.06400000e+01	2.89106301e-01	4.05847478e-01
4.06500000e+01	2.92850895e-01	4.02651891e-01
4.06600000e+01	2.96557981e-01	3.99428072e-01
4.06700000e+01	3.00227485e-01	3.96176498e-01
4.06800000e+01	3.03859339e-01	3.92897644e-01
4.06900000e+01	3.07453479e-01	3.89591980e-01
4.07000000e+01	3.11009847e-01	3.86259974e-01
4.07100000e+01	3.14528388e-01	3.82902088e-01
4.07200000e+01	3.18009054e-01	3.79518783e-01
4.07300000e+01	3.21451798e-01	3.76110513e-01
4.07400000e+01	3.24856581e-01	3.72677732e-01
4.07500000e+01	3.28223366e-01	3.69220886e-01
4.07600000e+01	3.31552120e-01	3.65740420e-01
4.07700000e+01	3.34842816e-01	3.62236776e-01
4.07800000e+01	3.38095428e-01	3.58710388e-01
4.07900000e+01	3.41309935e-01	3.55161692e-01
4.08000000e+01	3.44486321e-01	3.51591115e-01
4.08100000e+01	3.47624570e-01	3.47999083e-01
4.08200000e+01	3.50724673e-01	3.44386018e-01
4.08300000e+01	3.53786622e-01	3.40752337e-01
4.08400000e+01	3.56810412e-01	3.37098455e-01
4.08500000e+01	3.59796042e-01	3.33424781e-01
4.08600000e+01	3.62743514e-01	3.29731723e-01
4.08700000e+01	3.65652831e-01	3.26019684e-01
4.08800000e+01	3.68524001e-01	3.22289062e-01
4.08900000e+01	3.71357033e-01	3.18540254e-01
4.09000000e+01	3.74151938e-01	3.14773651e-01
4.09100000e+01	3.76908732e-01	3.10989642e-01
4.09200000e+01	3.79627429e-01	3.07188612e-01
4.09300000e+01	3.82308050e-01	3.03370943e-01
4.09400000e+01	3.84950613e-01	2.99537011e-01
4.09500000e+01	3.87555143e-01	2.95687193e-01
4.09600000e+01	3.90121662e-01	2.91821858e-01
4.09700000e+01	3.92650198e-01	2.87941376e-01
4.09800000e+01	3.95140777e-01	2.84046109e-01
4.09900000e+01	3.97593430e-01	2.80136421e-01
4.10000000e+01	4.00008188e-01	2.76212668e-01
4.10100000e+01	4.02385082e-01	2.72275206e-01
4.10200000e+01	4.04724147e-01	2.68324386e-01
4.10300000e+01	4.07025417e-01	2.64360557e-01
4.10400000e+01	4.09288929e-01	2.60384066e-01
4.10500000e+01	4.11514720e-01	2.56395254e-01
4.10600000e+01	4.13702829e-01	2.52394462e-01
4.10700000e+01	4.15853295e-01	2.48382028e-01
4.10800000e+01	4.17966159e-01	2.44358284e-01
4.10900000e+01	4.20041461e-01	2.40323564e-01
4.11000000e+01	4.22079245e-01	2.36278196e-01
4.11100000e+01	4.24079552e-01	2.32222506e-01
4.11200000e+01	4.26042428e-01	2.28156818e-01
4.11300000e+01	4.27967916e-01	2.24081454e-01
4.11400000e+01	4.29856061e-01	2.19996733e-01
4.11500000e+01	4.31706909e-01	2.15902972e-01
4.11600000e+01	4.33520507e-01	2.11800484e-01
4.11700000e+01	4.35296900e-01	2.07689582e-01
4.11800000e+01	4.37036136e-01	2.03570575e-01
4.11900000e+01	4.38738263e-01	1.99443773e-01
4.12000000e+01	4.40403328e-01	1.95309480e-01
4.12100000e+01	4.42031381e-01	1.91168002e-01
4.12200000e+01	4.43622469e-01	1.87019638e-01
4.12300000e+01	4.45176643e-01	1.82864691e-01
4.12400000e+01	4.46693950e-01	1.78703458e-01
4.12500000e+01	4.48174442e-01	1.74536236e-01
4.12600000e+01	4.49618167e-01	1.70363320e-01
4.12700000e+01	4.51025176e-01	1.66185003e-01
4.12800000e+01	4.52395520e-01	1.62001578e-01
4.12900000e+01	4.53729248e-01	1.57813336e-01
4.13000000e+01	4.55026412e-01	1.53620564e-01
4.13100000e+01	4.56287063e-01	1.49423552e-01
4.13200000e+01	4.57511252e-01	1.45222585e-01
4.13300000e+01	4.58699030e-01	1.41017950e-01
4.13400000e+01	4.59850449e-01	1.36809930e-01
4.13500000e+01	4.60965561e-01	1.32598808e-01
4.13600000e+01	4.62044418e-01	1.28384867e-01
4.13700000e+01	4.63087071e-01	1.24168387e-01
4.13800000e+01	4.64093574e-01	1.19949650e-01
4.13900000e+01	4.65063979e-01	1.15728934e-01
4.14000000e+01	4.65998338e-01	1.11506518e-01
4.14100000e+01	4.66896705e-01	1.07282681e-01
4.14200000e+01	4.67759134e-01	1.03057699e-01
4.14300000e+01	4.68585677e-01	9.88318486e-02
4.14400000e+01	4.69376389e-01	9.46054065e-02
4.14500000e+01	4.70131324e-01	9.03786481e-02
4.14600000e+01	4.70850536e-01	8.61518484e-02
4.14700000e+01	4.71534081e-01	8.19252821e-02
4.14800000e+01	4.72182014e-01	7.76992233e-02
4.14900000e+01	4.72794390e-01	7.34739463e-02
4.15000000e+01	4.73371267e-01	6.92497246e-02
4.15100000e+01	4.73912699e-01	6.50268318e-02
4.15200000e+01	4.74418746e-01	6.08055410e-02
4.15300000e+01	4.74889464e-01	5.65861255e-02
4.15400000e+01	4.75324912e-01	5.23688583e-02
4.15500000e+01	4.75725148e-01	4.81540121e-02
4.15600000e+01	4.76090233e-01	4.39418601e-02
4.15700000e+01	4.76420227e-01	3.97326751e-02
4.15800000e+01	4.76715190e-01	3.55267300e-02
4.15900000e+01	4.76975186e-01	3.13242979e-02
4.16000000e+01	4.77200275e-01	2.71256518e-02
4.16100000e+01	4.77390522e-01	2.29310651e-02
4.16200000e+01	4.77545992e-01	1.87408110e-02
4.16300000e+01	4.77666749e-01	1.45551632e-02
4.16400000e+01	4.77752860e-01	1.03743953e-02
4.16500000e+01	4.77804393e-01	6.19878145e-03
4.16600000e+01	4.77821416e-01	2.02859578e-03
4.16700000e+01	4.77803999e-01	-2.13588725e-03
4.16800000e+01	4.77752213e-01	-6.29439284e-03
4.16900000e+01	4.77666131e-01	-1.04466461e-02
4.17000000e+01	4.77545825e-01	-1.45923714e-02
4.17100000e+01	4.77391370e-01	-1.87312935e-02
4.17200000e+01	4.77202844e-01	-2.28631361e-02
4.17300000e+01	4.76980323e-01	-2.69876233e-02
4.17400000e+01	4.76723888e-01	-3.11044782e-02
4.17500000e+01	4.76433619e-01	-3.52134239e-02
4.17600000e+01	4.76109599e-01	-3.93141832e-02
4.17700000e+01	4.75751911e-01	-4.34064786e-02
4.17800000e+01	4.75360643e-01	-4.74900322e-02
4.17900000e+01	4.74935882e-01	-5.15645659e-02
4.18000000e+01	4.74477718e-01	-5.56298009e-02
4.18100000e+01	4.73986242e-01	-5.96854586e-02
4.18200000e+01	4.73461548e-01	-6.37312600e-02
4.18300000e+01	4.72903732e-01	-6.77669256e-02
4.18400000e+01	4.72312892e-01	-7.17921761e-02
4.18500000e+01	4.71689127e-01	-7.58067314e-02
4.18600000e+01	4.71032540e-01	-7.98103116e-02
4.18700000e+01	4.70343234e-01	-8.38026366e-02
4.18800000e+01	4.69621317e-01	-8.77834258e-02
4.18900000e+01	4.68866898e-01	-9.17523989e-02
4.19000000e+01	4.68080089e-01	-9.57092753e-02
4.19100000e+01	4.67261002e-01	-9.96537744e-02
4.19200000e+01	4.66409756e-01	-1.03585615e-01
4.19300000e+01	4.65526468e-01	-1.07504517e-01
4.19400000e+01	4.64611261e-01	-1.11410200e-01
4.19500000e+01	4.63664258e-01	-1.15302383e-01
4.19600000e+01	4.62685588e-01	-1.19180786e-01
4.19700000e+01	4.61675380e-01	-1.23045127e-01
4.19800000e+01	4.60633766e-01	-1.26895128e-01
4.19900000e+01	4.59560882e-01	-1.30730509e-01
4.20000000e+01	4.58456868e-01	-1.34550989e-01
4.20100000e+01	4.57321863e-01	-1.38356290e-01
4.20200000e+01	4.56156013e-01	-1.42146133e-01
4.20300000e+01	4.54959465e-01	-1.45920240e-01
4.20400000e+01	4.53732370e-01	-1.49678332e-01
4.20500000e+01	4.52474881e-01	-1.53420134e-01
4.20600000e+01	4.51187156e-01	-1.57145367e-01
4.20700000e+01	4.49869353e-01	-1.60853756e-01
4.20800000e+01	4.48521637e-01	-1.64545027e-01
4.20900000e+01	4.47144174e-01	-1.68218905e-01
4.21000000e+01	4.45737133e-01	-1.71875116e-01
4.21100000e+01	4.44300688e-01	-1.75513388e-01
4.21200000e+01	4.42835015e-01	-1.79133450e-01
4.21300000e+01	4.41340294e-01	-1.82735031e-01
4.21400000e+01	4.39816708e-01	-1.86317862e-01
4.21500000e+01	4.38264444e-01	-1.89881675e-01
4.21600000e+01	4.36683691e-01	-1.93426204e-01
4.21700000e+01	4.35074643e-01	-1.96951183e-01
4.21800000e+01	4.33437496e-01	-2.00456349e-01
4.21900000e+01	4.31772451e-01	-2.03941439e-01
4.22000000e+01	4.30079712e-01	-2.07406192e-01
4.22100000e+01	4.28359486e-01	-2.10850350e-01
4.22200000e+01	4.26611983e-01	-2.14273656e-01
4.22300000e+01	4.24837418e-01	-2.17675853e-01
4.22400000e+01	4.23036008e-01	-2.21056689e-01
4.22500000e+01	4.21207974e-01	-2.24415913e-01
4.22600000e+01	4.19353542e-01	-2.27753274e-01
4.22700000e+01	4.17472939e-01	-2.31068526e-01
4.22800000e+01	4.15566396e-01	-2.34361423e-01
4.22900000e+01	4.13634149e-01	-2.37631724e-01
4.23000000e+01	4.11676436e-01	-2.40879187e-01
4.23100000e+01	4.09693499e-01	-2.44103575e-01
4.23200000e+01	4.07685583e-01	-2.47304653e-01
4.23300000e+01	4.05652936e-01	-2.50482189e-01
4.23400000e+01	4.03595811e-01	-2.53635952e-01
4.23500000e+01	4.01514463e-01	-2.56765715e-01
4.23600000e+01	3.99409150e-01	-2.59871255e-01
4.23700000e+01	3.97280135e-01	-2.62952350e-01
4.23800000e+01	3.95127682e-01	-2.66008782e-01
4.23900000e+01	3.92952059e-01	-2.69040337e-01
4.24000000e+01	3.90753539e-01	-2.72046802e-01
4.24100000e+01	3.88532395e-01	-2.75027968e-01
4.24200000e+01	3.86288906e-01	-2.77983632e-01
4.24300000e+01	3.84023351e-01	-2.80913591e-01
4.24400000e+01	3.81736015e-01	-2.83817647e-01
4.24500000e+01	3.79427185e-01	-2.86695605e-01
4.24600000e+01	3.77097149e-01	-2.89547274e-01
4.24700000e+01	3.74746201e-01	-2.92372468e-01
4.24800000e+01	3.72374634e-01	-2.95171003e-01
4.24900000e+01	3.69982747e-01	-2.97942699e-01
4.25000000e+01	3.67570841e-01	-3.00687381e-01
4.25100000e+01	3.65139219e-01	-3.03404877e-01
4.25200000e+01	3.62688185e-01	-3.06095020e-01
4.25300000e+01	3.60218049e-01	-3.08757646e-01
4.25400000e+01	3.57729120e-01	-3.11392596e-01
4.25500000e+01	3.55221712e-01	-3.13999715e-01
4.25600000e+01	3.52696139e-01	-3.16578853e-01
4.25700000e+01	3.50152718e-01	-3.19129863e-01
4.25800000e+01	3.47591769e-01	-3.21652603e-01
4.25900000e+01	3.45013614e-01	-3.24146936e-01
4.26000000e+01	3.42418575e-01	-3.26612730e-01
4.26100000e+01	3.39806978e-01	-3.29049855e-01
4.26200000e+01	3.37179149e-01	-3.31458189e-01
4.26300000e+01	3.34535417e-01	-3.33837612e-01
4.26400000e+01	3.31876112e-01	-3.36188011e-01
4.26500000e+01	3.29201566e-01	-3.38509275e-01
4.26600000e+01	3.26512113e-01	-3.40801300e-01
4.26700000e+01	3.23808087e-01	-3.43063986e-01
4.26800000e+01	3.21089822e-01	-3.45297238e-01
4.26900000e+01	3.18357658e-01	-3.47500965e-01
4.27000000e+01	3.15611931e-01	-3.49675084e-01
4.27100000e+01	3.12852981e-01	-3.51819513e-01
4.27200000e+01	3.10081147e-01	-3.53934177e-01
4.27300000e+01	3.07296770e-01	-3.56019006e-01
4.27400000e+01	3.04500192e-01	-3.58073934e-01
4.27500000e+01	3.01691755e-01	-3.60098902e-01
4.27600000e+01	2.98871801e-01	-3.62093853e-01
4.27700000e+01	2.96040673e-01	-3.64058739e-01
4.27800000e+01	2.93198714e-01	-3.65993513e-01
4.27900000e+01	2.90346269e-01	-3.67898136e-01
4.28000000e+01	2.87483679e-01	-3.69772573e-01
4.28100000e+01	2.84611291e-01	-3.71616794e-01
4.28200000e+01	2.81729445e-01	-3.73430774e-01
4.28300000e+01	2.78838488e-01	-3.75214493e-01
4.28400000e+01	2.75938760e-01	-3.76967936e-01
4.28500000e+01	2.73030605e-01	-3.78691095e-01
4.28600000e+01	2.70114367e-01	-3.80383965e-01
4.28700000e+01	2.67190385e-01	-3.82046545e-01
4.28800000e+01	2.64259002e-01	-3.83678842e-01
4.28900000e+01	2.61320557e-01	-3.85280866e-01
4.29000000e+01	2.58375391e-01	-3.86852633e-01
4.29100000e+01	2.55423842e-01	-3.88394163e-01
4.29200000e+01	2.52466248e-01	-3.89905481e-01
4.29300000e+01	2.49502944e-01	-3.91386618e-01
4.29400000e+01	2.46534267e-01	-3.92837608e-01
4.29500000e+01	2.43560550e-01	-3.94258493e-01
4.29600000e+01	2.40582126e-01	-3.95649316e-01
4.29700000e+01	2.37599326e-01	-3.97010128e-01
4.29800000e+01	2.34612480e-01	-3.98340983e-01
4.29900000e+01	2.31621914e-01	-3.99641939e-01
4.30000000e+01	2.28627956e-01	-4.00913062e-01
4.30100000e+01	2.25630930e-01	-4.02154418e-01
4.30200000e+01	2.22631158e-01	-4.03366080e-01
4.30300000e+01	2.19628960e-01	-4.04548128e-01
4.30400000e+01	2.16624655e-01	-4.05700641e-01
4.30500000e+01	2.13618559e-01	-4.06823706e-01
4.30600000e+01	2.10610986e-01	-4.07917415e-01
4.30700000e+01	2.07602248e-01	-4.08981862e-01
4.30800000e+01	2.04592653e-01	-4.10017146e-01
4.30900000e+01	2.01582509e-01	-4.11023371e-01
4.31000000e+01	1.98572120e-01	-4.12000644e-01
4.31100000e+01	1.95561787e-01	-4.12949077e-01
4.31200000e+01	1.92551810e-01	-4.13868786e-01
4.31300000e+01	1.89542485e-01	-4.14759890e-01
4.31400000e+01	1.86534105e-01	-4.15622512e-01
4.31500000e+01	1.83526962e-01	-4.16456780e-01
4.31600000e+01	1.80521342e-01	-4.17262825e-01
4.31700000e+01	1.77517531e-01	-4.18040781e-01
4.31800000e+01	1.74515811e-01	-4.18790787e-01
4.31900000e+01	1.71516459e-01	-4.19512985e-01
4.32000000e+01	1.68519752e-01	-4.20207519e-01
4.32100000e+01	1.65525962e-01	-4.20874539e-01
4.32200000e+01	1.62535358e-01	-4.21514196e-01
4.32300000e+01	1.59548206e-01	-4.22126646e-01
4.32400000e+01	1.56564769e-01	-4.22712047e-01
4.32500000e+01	1.53585305e-01	-4.23270560e-01
4.32600000e+01	1.50610070e-01	-4.23802349e-01
4.32700000e+01	1.47639317e-01	-4.24307583e-01
4.32800000e+01	1.44673295e-01	-4.24786430e-01
4.32900000e+01	1.41712248e-01	-4.25239065e-01
4.33000000e+01	1.38756418e-01	-4.25665663e-01
4.33100000e+01	1.35806044e-01	-4.26066402e-01
4.33200000e+01	1.32861361e-01	-4.26441463e-01
4.33300000e+01	1.29922597e-01	-4.26791029e-01
4.33400000e+01	1.26989983e-01	-4.27115286e-01
4.33500000e+01	1.24063739e-01	-4.27414421e-01
4.33600000e+01	1.21144087e-01	-4.27688626e-01
4.33700000e+01	1.18231243e-01	-4.27938091e-01
4.33800000e+01	1.15325419e-01	-4.28163012e-01
4.33900000e+01	1.12426822e-01	-4.28363584e-01
4.34000000e+01	1.09535660e-01	-4.28540006e-01
4.34100000e+01	1.06652131e-01	-4.28692478e-01
4.34200000e+01	1.03776434e-01	-4.28821201e-01
4.34300000e+01	1.00908761e-01	-4.28926379e-01
4.34400000e+01	9.80493029e-02	-4.29008217e-01
4.34500000e+01	9.51982450e-02	-4.29066922e-01
4.34600000e+01	9.23557690e-02	-4.29102700e-01
4.34700000e+01	8.95220532e-02	-4.29115762e-01
4.34800000e+01	8.66972718e-02	-4.29106317e-01
4.34900000e+01	8.38815955e-02	-4.29074578e-01
4.35000000e+01	8.10751907e-02	-4.29020757e-01
4.35100000e+01	7.82782203e-02	-4.28945069e-01
4.35200000e+01	7.54908435e-02	-4.28847727e-01
4.35300000e+01	7.27132155e-02	-4.28728947e-01
4.35400000e+01	6.99454876e-02	-4.28588947e-01
4.35500000e+01	6.71878078e-02	-4.28427943e-01
4.35600000e+01	6.44403197e-02	-4.28246153e-01
4.35700000e+01	6.17031637e-02	-4.28043796e-01
4.35800000e+01	5.89764763e-02	-4.27821091e-01
4.35900000e+01	5.62603901e-02	-4.27578257e-01
4.36000000e+01	5.35550341e-02	-4.27315514e-01
4.36100000e+01	5.08605339e-02	-4.27033083e-01
4.36200000e+01	4.81770110e-02	-4.26731184e-01
4.36300000e+01	4.55045837e-02	-4.26410037e-01
4.36400000e+01	4.28433664e-02	-4.26069865e-01
4.36500000e+01	4.01934699e-02	-4.25710887e-01
4.36600000e+01	3.75550016e-02	-4.25333324e-01
4.36700000e+01	3.49280654e-02	-4.24937399e-01
4.36800000e+01	3.23127616e-02	-4.24523330e-01
4.36900000e+01	2.97091869e-02	-4.24091340e-01
4.37000000e+01	2.71174349e-02	-4.23641648e-01
4.37100000e+01	2.45375953e-02	-4.23174475e-01
4.37200000e+01	2.19697549e-02	-4.22690040e-01
4.37300000e+01	1.94139969e-02	-4.22188563e-01
4.37400000e+01	1.68704011e-02	-4.21670264e-01
4.37500000e+01	1.43390442e-02	-4.21135359e-01
4.37600000e+01	1.18199996e-02	-4.20584068e-01
4.37700000e+01	9.31333729e-03	-4.20016608e-01
4.37800000e+01	6.81912446e-03	-4.19433195e-01
4.37900000e+01	4.33742478e-03	-4.18834046e-01
4.38000000e+01	1.86829916e-03	-4.18219376e-01
4.38100000e+01	-5.88194902e-04	-4.17589399e-01
4.38200000e+01	-3.03200280e-03	-4.16944329e-01
4.38300000e+01	-5.46307286e-03	-4.16284379e-01
4.38400000e+01	-7.88135644e-03	-4.15609762e-01
4.38500000e+01	-1.02868078e-02	-4.14920687e-01
4.38600000e+01	-1.26793840e-02	-4.14217365e-01
4.38700000e+01	-1.50590451e-02	-4.13500005e-01
4.38800000e+01	-1.74257539e-02	-4.12768815e-01
4.38900000e+01	-1.97794757e-02	-4.12024002e-01
4.39000000e+01	-2.21201789e-02	-4.11265771e-01
4.39100000e+01	-2.44478345e-02	-4.10494327e-01
4.39200000e+01	-2.67624158e-02	-4.09709874e-01
4.39300000e+01	-2.90638991e-02	-4.08912613e-01
4.39400000e+01	-3.13522630e-02	-4.08102746e-01
4.39500000e+01	-3.36274886e-02	-4.07280471e-01
4.39600000e+01	-3.58895597e-02	-4.06445988e-01
4.39700000e+01	-3.81384624e-02	-4.05599492e-01
4.39800000e+01	-4.03741850e-02	-4.04741181e-01
4.39900000e+01	-4.25967185e-02	-4.03871247e-01
4.40000000e+01	-4.48060558e-02	-4.02989884e-01
4.40100000e+01	-4.70021922e-02	-4.02097283e-01
4.40200000e+01	-4.91851254e-02	-4.01193633e-01
4.40300000e+01	-5.13548551e-02	-4.00279124e-01
4.40400000e+01	-5.35113831e-02	-3.99353942e-01
4.40500000e+01	-5.56547133e-02	-3.98418272e-01
4.40600000e+01	-5.77848518e-02	-3.97472299e-01
4.40700000e+01	-5.99018066e-02	-3.96516204e-01
4.40800000e+01	-6.20055875e-02	-3.95550168e-01
4.40900000e+01	-6.40962064e-02	-3.94574370e-01
4.41000000e+01	-6.61736772e-02	-3.93588989e-01
4.41100000e+01	-6.82380153e-02	-3.92594199e-01
4.41200000e+01	-7.02892381e-02	-3.91590175e-01
4.41300000e+01	-7.23273648e-02	-3.90577090e-01
4.41400000e+01	-7.43524162e-02	-3.89555114e-01
4.41500000e+01	-7.63644149e-02	-3.88524418e-01
4.41600000e+01	-7.83633849e-02	-3.87485168e-01
4.41700000e+01	-8.03493522e-02	-3.86437531e-01
4.41800000e+01	-8.23223439e-02	-3.85381671e-01
4.41900000e+01	-8.42823889e-02	-3.84317751e-01
4.42000000e+01	-8.62295176e-02	-3.83245931e-01
4.42100000e+01	-8.81637616e-02	-3.82166372e-01
4.42200000e+01	-9.00851541e-02	-3.81079229e-01
4.42300000e+01	-9.19937298e-02	-3.79984661e-01
4.42400000e+01	-9.38895243e-02	-3.78882819e-01
4.42500000e+01	-9.57725750e-02	-3.77773858e-01
4.42600000e+01	-9.76429201e-02	-3.76657927e-01
4.42700000e+01	-9.95005993e-02	-3.75535175e-01
4.42800000e+01	-1.01345653e-01	-3.74405750e-01
4.42900000e+01	-1.03178124e-01	-3.73269798e-01
4.43000000e+01	-1.04998055e-01	-3.72127462e-01
4.43100000e+01	-1.06805490e-01	-3.70978885e-01
4.43200000e+01	-1.08600475e-01	-3.69824206e-01
4.43300000e+01	-1.10383055e-01	-3.68663564e-01
4.43400000e+01	-1.12153277e-01	-3.67497097e-01
4.43500000e+01	-1.13911191e-01	-3.66324940e-01
4.43600000e+01	-1.15656844e-01	-3.65147226e-01
4.43700000e+01	-1.17390287e-01	-3.63964088e-01
4.43800000e+01	-1.19111571e-01	-3.62775655e-01
4.43900000e+01	-1.20820747e-01	-3.61582055e-01
4.44000000e+01	-1.22517868e-01	-3.60383417e-01
4.44100000e+01	-1.24202987e-01	-3.59179865e-01
4.44200000e+01	-1.25876157e-01	-3.57971522e-01
4.44300000e+01	-1.27537434e-01	-3.56758510e-01
4.44400000e+01	-1.29186872e-01	-3.55540949e-01
4.44500000e+01	-1.30824527e-01	-3.54318959e-01
4.44600000e+01	-1.32450457e-01	-3.53092655e-01
4.44700000e+01	-1.34064718e-01	-3.51862154e-01
4.44800000e+01	-1.35667368e-01	-3.50627568e-01
4.44900000e+01	-1.37258464e-01	-3.49389010e-01
