t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50
1.24872153e+01,1.07814231e+01,1.03812779e+01,1.02101653e+01,1.01228004e+01,1.00742173e+01,1.00458284e+01,1.00287061e+01,1.00181561e+01,1.00115583e+01,1.00073889e+01,1.00047348e+01,1.00030370e+01,1.00019475e+01,1.00012474e+01,1.00007973e+01,1.00005082e+01,1.00003228e+01,1.00002042e+01,1.00001287e+01,1.00000808e+01,1.00000508e+01,1.00000323e+01,1.00000214e+01,1.00000156e+01,1.00000139e+01,1.00000156e+01,1.00000214e+01,1.00000323e+01,1.00000508e+01,1.00000808e+01,1.00001287e+01,1.00002042e+01,1.00003228e+01,1.00005082e+01,1.00007973e+01,1.00012474e+01,1.00019475e+01,1.00030370e+01,1.00047348e+01,1.00073889e+01,1.00115583e+01,1.00181561e+01,1.00287061e+01,1.00458284e+01,1.00742173e+01,1.01228004e+01,1.02101653e+01,1.03812779e+01,1.07814231e+01,1.24872153e+01
1.24913071e+01,1.07839773e+01,1.03830242e+01,1.02113817e+01,1.01236535e+01,1.00748170e+01,1.00462500e+01,1.00290022e+01,1.00183636e+01,1.00117034e+01,1.00074899e+01,1.00048049e+01,1.00030854e+01,1.00019809e+01,1.00012702e+01,1.00008128e+01,1.00005187e+01,1.00003299e+01,1.00002089e+01,1.00001318e+01,1.00000829e+01,1.00000522e+01,1.00000332e+01,1.00000220e+01,1.00000161e+01,1.00000143e+01,1.00000161e+01,1.00000220e+01,1.00000332e+01,1.00000522e+01,1.00000829e+01,1.00001318e+01,1.00002089e+01,1.00003299e+01,1.00005187e+01,1.00008128e+01,1.00012702e+01,1.00019809e+01,1.00030854e+01,1.00048049e+01,1.00074899e+01,1.00117034e+01,1.00183636e+01,1.00290022e+01,1.00462500e+01,1.00748170e+01,1.01236535e+01,1.02113817e+01,1.03830242e+01,1.07839773e+01,1.24913071e+01
1.24953868e+01,1.07865273e+01,1.03847697e+01,1.02125988e+01,1.01245079e+01,1.00754183e+01,1.00466732e+01,1.00292997e+01,1.00185724e+01,1.00118494e+01,1.00075917e+01,1.00048756e+01,1.00031343e+01,1.00020145e+01,1.00012933e+01,1.00008286e+01,1.00005294e+01,1.00003370e+01,1.00002137e+01,1.00001350e+01,1.00000850e+01,1.00000536e+01,1.00000342e+01,1.00000227e+01,1.00000166e+01,1.00000148e+01,1.00000166e+01,1.00000227e+01,1.00000342e+01,1.00000536e+01,1.00000850e+01,1.00001350e+01,1.00002137e+01,1.00003370e+01,1.00005294e+01,1.00008286e+01,1.00012933e+01,1.00020145e+01,1.00031343e+01,1.00048756e+01,1.00075917e+01,1.00118494e+01,1.00185724e+01,1.00292997e+01,1.00466732e+01,1.00754183e+01,1.01245079e+01,1.02125988e+01,1.03847697e+01,1.07865273e+01,1.24953868e+01
1.24994544e+01,1.07890731e+01,1.03865143e+01,1.02138167e+01,1.01253638e+01,1.00760212e+01,1.00470980e+01,1.00295987e+01,1.00187824e+01,1.00119965e+01,1.00076944e+01,1.00049470e+01,1.00031837e+01,1.00020486e+01,1.00013167e+01,1.00008445e+01,1.00005402e+01,1.00003443e+01,1.00002186e+01,1.00001383e+01,1.00000872e+01,1.00000550e+01,1.00000351e+01,1.00000234e+01,1.00000172e+01,1.00000152e+01,1.00000172e+01,1.00000234e+01,1.00000351e+01,1.00000550e+01,1.00000872e+01,1.00001383e+01,1.00002186e+01,1.00003443e+01,1.00005402e+01,1.00008445e+01,1.00013167e+01,1.00020486e+01,1.00031837e+01,1.00049470e+01,1.00076944e+01,1.00119965e+01,1.00187824e+01,1.00295987e+01,1.00470980e+01,1.00760212e+01,1.01253638e+01,1.02138167e+01,1.03865143e+01,1.07890731e+01,1.24994544e+01
1.25035100e+01,1.07916148e+01,1.03882580e+01,1.02150352e+01,1.01262211e+01,1.00766258e+01,1.00475245e+01,1.00298992e+01,1.00189936e+01,1.00121446e+01,1.00077979e+01,1.00050190e+01,1.00032337e+01,1.00020831e+01,1.00013403e+01,1.00008607e+01,1.00005511e+01,1.00003517e+01,1.00002236e+01,1.00001416e+01,1.00000894e+01,1.00000565e+01,1.00000361e+01,1.00000240e+01,1.00000177e+01,1.00000157e+01,1.00000177e+01,1.00000240e+01,1.00000361e+01,1.00000565e+01,1.00000894e+01,1.00001416e+01,1.00002236e+01,1.00003517e+01,1.00005511e+01,1.00008607e+01,1.00013403e+01,1.00020831e+01,1.00032337e+01,1.00050190e+01,1.00077979e+01,1.00121446e+01,1.00189936e+01,1.00298992e+01,1.00475245e+01,1.00766258e+01,1.01262211e+01,1.02150352e+01,1.03882580e+01,1.07916148e+01,1.25035100e+01
1.25075537e+01,1.07941524e+01,1.03900008e+01,1.02162545e+01,1.01270798e+01,1.00772320e+01,1.00479525e+01,1.00302010e+01,1.00192060e+01,1.00122937e+01,1.00079022e+01,1.00050917e+01,1.00032841e+01,1.00021179e+01,1.00013643e+01,1.00008771e+01,1.00005623e+01,1.00003593e+01,1.00002287e+01,1.00001450e+01,1.00000916e+01,1.00000580e+01,1.00000371e+01,1.00000248e+01,1.00000183e+01,1.00000162e+01,1.00000183e+01,1.00000248e+01,1.00000371e+01,1.00000580e+01,1.00000916e+01,1.00001450e+01,1.00002287e+01,1.00003593e+01,1.00005623e+01,1.00008771e+01,1.00013643e+01,1.00021179e+01,1.00032841e+01,1.00050917e+01,1.00079022e+01,1.00122937e+01,1.00192060e+01,1.00302010e+01,1.00479525e+01,1.00772320e+01,1.01270798e+01,1.02162545e+01,1.03900008e+01,1.07941524e+01,1.25075537e+01
1.25115855e+01,1.07966858e+01,1.03917428e+01,1.02174744e+01,1.01279399e+01,1.00778398e+01,1.00483821e+01,1.00305043e+01,1.00194197e+01,1.00124438e+01,1.00080073e+01,1.00051651e+01,1.00033351e+01,1.00021532e+01,1.00013885e+01,1.00008936e+01,1.00005736e+01,1.00003669e+01,1.00002338e+01,1.00001484e+01,1.00000939e+01,1.00000595e+01,1.00000382e+01,1.00000255e+01,1.00000188e+01,1.00000167e+01,1.00000188e+01,1.00000255e+01,1.00000382e+01,1.00000595e+01,1.00000939e+01,1.00001484e+01,1.00002338e+01,1.00003669e+01,1.00005736e+01,1.00008936e+01,1.00013885e+01,1.00021532e+01,1.00033351e+01,1.00051651e+01,1.00080073e+01,1.00124438e+01,1.00194197e+01,1.00305043e+01,1.00483821e+01,1.00778398e+01,1.01279399e+01,1.02174744e+01,1.03917428e+01,1.07966858e+01,1.25115855e+01
1.25156056e+01,1.07992150e+01,1.03934839e+01,1.02186951e+01,1.01288014e+01,1.00784492e+01,1.00488133e+01,1.00308090e+01,1.00196346e+01,1.00125949e+01,1.00081133e+01,1.00052391e+01,1.00033865e+01,1.00021888e+01,1.00014131e+01,1.00009105e+01,1.00005850e+01,1.00003747e+01,1.00002390e+01,1.00001519e+01,1.00000963e+01,1.00000611e+01,1.00000392e+01,1.00000262e+01,1.00000194e+01,1.00000173e+01,1.00000194e+01,1.00000262e+01,1.00000392e+01,1.00000611e+01,1.00000963e+01,1.00001519e+01,1.00002390e+01,1.00003747e+01,1.00005850e+01,1.00009105e+01,1.00014131e+01,1.00021888e+01,1.00033865e+01,1.00052391e+01,1.00081133e+01,1.00125949e+01,1.00196346e+01,1.00308090e+01,1.00488133e+01,1.00784492e+01,1.01288014e+01,1.02186951e+01,1.03934839e+01,1.07992150e+01,1.25156056e+01
1.25196141e+01,1.08017402e+01,1.03952240e+01,1.02199163e+01,1.01296642e+01,1.00790602e+01,1.00492460e+01,1.00311152e+01,1.00198507e+01,1.00127471e+01,1.00082201e+01,1.00053137e+01,1.00034385e+01,1.00022248e+01,1.00014379e+01,1.00009275e+01,1.00005967e+01,1.00003826e+01,1.00002443e+01,1.00001555e+01,1.00000987e+01,1.00000627e+01,1.00000403e+01,1.00000270e+01,1.00000200e+01,1.00000178e+01,1.00000200e+01,1.00000270e+01,1.00000403e+01,1.00000627e+01,1.00000987e+01,1.00001555e+01,1.00002443e+01,1.00003826e+01,1.00005967e+01,1.00009275e+01,1.00014379e+01,1.00022248e+01,1.00034385e+01,1.00053137e+01,1.00082201e+01,1.00127471e+01,1.00198507e+01,1.00311152e+01,1.00492460e+01,1.00790602e+01,1.01296642e+01,1.02199163e+01,1.03952240e+01,1.08017402e+01,1.25196141e+01
1.25236109e+01,1.08042612e+01,1.03969632e+01,1.02211382e+01,1.01305284e+01,1.00796728e+01,1.00496803e+01,1.00314227e+01,1.00200681e+01,1.00129003e+01,1.00083277e+01,1.00053890e+01,1.00034910e+01,1.00022612e+01,1.00014630e+01,1.00009448e+01,1.00006085e+01,1.00003906e+01,1.00002498e+01,1.00001591e+01,1.00001011e+01,1.00000643e+01,1.00000414e+01,1.00000278e+01,1.00000206e+01,1.00000184e+01,1.00000206e+01,1.00000278e+01,1.00000414e+01,1.00000643e+01,1.00001011e+01,1.00001591e+01,1.00002498e+01,1.00003906e+01,1.00006085e+01,1.00009448e+01,1.00014630e+01,1.00022612e+01,1.00034910e+01,1.00053890e+01,1.00083277e+01,1.00129003e+01,1.00200681e+01,1.00314227e+01,1.00496803e+01,1.00796728e+01,1.01305284e+01,1.02211382e+01,1.03969632e+01,1.08042612e+01,1.25236109e+01
1.25275961e+01,1.08067782e+01,1.03987015e+01,1.02223608e+01,1.01313939e+01,1.00802869e+01,1.00501162e+01,1.00317317e+01,1.00202866e+01,1.00130545e+01,1.00084361e+01,1.00054650e+01,1.00035440e+01,1.00022980e+01,1.00014885e+01,1.00009623e+01,1.00006204e+01,1.00003987e+01,1.00002552e+01,1.00001628e+01,1.00001036e+01,1.00000660e+01,1.00000425e+01,1.00000286e+01,1.00000212e+01,1.00000189e+01,1.00000212e+01,1.00000286e+01,1.00000425e+01,1.00000660e+01,1.00001036e+01,1.00001628e+01,1.00002552e+01,1.00003987e+01,1.00006204e+01,1.00009623e+01,1.00014885e+01,1.00022980e+01,1.00035440e+01,1.00054650e+01,1.00084361e+01,1.00130545e+01,1.00202866e+01,1.00317317e+01,1.00501162e+01,1.00802869e+01,1.01313939e+01,1.02223608e+01,1.03987015e+01,1.08067782e+01,1.25275961e+01
1.25315699e+01,1.08092910e+01,1.04004389e+01,1.02235839e+01,1.01322607e+01,1.00809026e+01,1.00505536e+01,1.00320421e+01,1.00205064e+01,1.00132097e+01,1.00085454e+01,1.00055416e+01,1.00035975e+01,1.00023352e+01,1.00015142e+01,1.00009800e+01,1.00006325e+01,1.00004069e+01,1.00002608e+01,1.00001666e+01,1.00001061e+01,1.00000677e+01,1.00000437e+01,1.00000294e+01,1.00000219e+01,1.00000195e+01,1.00000219e+01,1.00000294e+01,1.00000437e+01,1.00000677e+01,1.00001061e+01,1.00001666e+01,1.00002608e+01,1.00004069e+01,1.00006325e+01,1.00009800e+01,1.00015142e+01,1.00023352e+01,1.00035975e+01,1.00055416e+01,1.00085454e+01,1.00132097e+01,1.00205064e+01,1.00320421e+01,1.00505536e+01,1.00809026e+01,1.01322607e+01,1.02235839e+01,1.04004389e+01,1.08092910e+01,1.25315699e+01
1.25355324e+01,1.08117998e+01,1.04021753e+01,1.02248077e+01,1.01331288e+01,1.00815199e+01,1.00509925e+01,1.00323538e+01,1.00207274e+01,1.00133660e+01,1.00086555e+01,1.00056189e+01,1.00036516e+01,1.00023728e+01,1.00015403e+01,1.00009979e+01,1.00006448e+01,1.00004153e+01,1.00002665e+01,1.00001704e+01,1.00001087e+01,1.00000694e+01,1.00000449e+01,1.00000302e+01,1.00000225e+01,1.00000201e+01,1.00000225e+01,1.00000302e+01,1.00000449e+01,1.00000694e+01,1.00001087e+01,1.00001704e+01,1.00002665e+01,1.00004153e+01,1.00006448e+01,1.00009979e+01,1.00015403e+01,1.00023728e+01,1.00036516e+01,1.00056189e+01,1.00086555e+01,1.00133660e+01,1.00207274e+01,1.00323538e+01,1.00509925e+01,1.00815199e+01,1.01331288e+01,1.02248077e+01,1.04021753e+01,1.08117998e+01,1.25355324e+01
1.25394834e+01,1.08143045e+01,1.04039108e+01,1.02260320e+01,1.01339982e+01,1.00821387e+01,1.00514330e+01,1.00326670e+01,1.00209497e+01,1.00135232e+01,1.00087664e+01,1.00056969e+01,1.00037061e+01,1.00024108e+01,1.00015666e+01,1.00010161e+01,1.00006573e+01,1.00004238e+01,1.00002723e+01,1.00001743e+01,1.00001113e+01,1.00000711e+01,1.00000461e+01,1.00000311e+01,1.00000232e+01,1.00000207e+01,1.00000232e+01,1.00000311e+01,1.00000461e+01,1.00000711e+01,1.00001113e+01,1.00001743e+01,1.00002723e+01,1.00004238e+01,1.00006573e+01,1.00010161e+01,1.00015666e+01,1.00024108e+01,1.00037061e+01,1.00056969e+01,1.00087664e+01,1.00135232e+01,1.00209497e+01,1.00326670e+01,1.00514330e+01,1.00821387e+01,1.01339982e+01,1.02260320e+01,1.04039108e+01,1.08143045e+01,1.25394834e+01
1.25434233e+01,1.08168052e+01,1.04056453e+01,1.02272569e+01,1.01348689e+01,1.00827590e+01,1.00518750e+01,1.00329816e+01,1.00211731e+01,1.00136815e+01,1.00088781e+01,1.00057755e+01,1.00037612e+01,1.00024493e+01,1.00015933e+01,1.00010345e+01,1.00006700e+01,1.00004325e+01,1.00002781e+01,1.00001782e+01,1.00001139e+01,1.00000729e+01,1.00000473e+01,1.00000320e+01,1.00000239e+01,1.00000213e+01,1.00000239e+01,1.00000320e+01,1.00000473e+01,1.00000729e+01,1.00001139e+01,1.00001782e+01,1.00002781e+01,1.00004325e+01,1.00006700e+01,1.00010345e+01,1.00015933e+01,1.00024493e+01,1.00037612e+01,1.00057755e+01,1.00088781e+01,1.00136815e+01,1.00211731e+01,1.00329816e+01,1.00518750e+01,1.00827590e+01,1.01348689e+01,1.02272569e+01,1.04056453e+01,1.08168052e+01,1.25434233e+01
1.25473520e+01,1.08193017e+01,1.04073788e+01,1.02284824e+01,1.01357408e+01,1.00833808e+01,1.00523185e+01,1.00332976e+01,1.00213977e+01,1.00138408e+01,1.00089907e+01,1.00058548e+01,1.00038168e+01,1.00024881e+01,1.00016203e+01,1.00010532e+01,1.00006828e+01,1.00004412e+01,1.00002841e+01,1.00001823e+01,1.00001166e+01,1.00000748e+01,1.00000486e+01,1.00000329e+01,1.00000246e+01,1.00000220e+01,1.00000246e+01,1.00000329e+01,1.00000486e+01,1.00000748e+01,1.00001166e+01,1.00001823e+01,1.00002841e+01,1.00004412e+01,1.00006828e+01,1.00010532e+01,1.00016203e+01,1.00024881e+01,1.00038168e+01,1.00058548e+01,1.00089907e+01,1.00138408e+01,1.00213977e+01,1.00332976e+01,1.00523185e+01,1.00833808e+01,1.01357408e+01,1.02284824e+01,1.04073788e+01,1.08193017e+01,1.25473520e+01
1.25512695e+01,1.08217943e+01,1.04091114e+01,1.02297084e+01,1.01366140e+01,1.00840041e+01,1.00527635e+01,1.00336149e+01,1.00216236e+01,1.00140011e+01,1.00091041e+01,1.00059347e+01,1.00038729e+01,1.00025273e+01,1.00016475e+01,1.00010720e+01,1.00006958e+01,1.00004501e+01,1.00002901e+01,1.00001864e+01,1.00001194e+01,1.00000766e+01,1.00000499e+01,1.00000338e+01,1.00000253e+01,1.00000226e+01,1.00000253e+01,1.00000338e+01,1.00000499e+01,1.00000766e+01,1.00001194e+01,1.00001864e+01,1.00002901e+01,1.00004501e+01,1.00006958e+01,1.00010720e+01,1.00016475e+01,1.00025273e+01,1.00038729e+01,1.00059347e+01,1.00091041e+01,1.00140011e+01,1.00216236e+01,1.00336149e+01,1.00527635e+01,1.00840041e+01,1.01366140e+01,1.02297084e+01,1.04091114e+01,1.08217943e+01,1.25512695e+01
1.25551760e+01,1.08242828e+01,1.04108429e+01,1.02309350e+01,1.01374884e+01,1.00846289e+01,1.00532100e+01,1.00339337e+01,1.00218507e+01,1.00141624e+01,1.00092184e+01,1.00060153e+01,1.00039296e+01,1.00025669e+01,1.00016751e+01,1.00010911e+01,1.00007089e+01,1.00004591e+01,1.00002963e+01,1.00001905e+01,1.00001222e+01,1.00000786e+01,1.00000512e+01,1.00000347e+01,1.00000260e+01,1.00000233e+01,1.00000260e+01,1.00000347e+01,1.00000512e+01,1.00000786e+01,1.00001222e+01,1.00001905e+01,1.00002963e+01,1.00004591e+01,1.00007089e+01,1.00010911e+01,1.00016751e+01,1.00025669e+01,1.00039296e+01,1.00060153e+01,1.00092184e+01,1.00141624e+01,1.00218507e+01,1.00339337e+01,1.00532100e+01,1.00846289e+01,1.01374884e+01,1.02309350e+01,1.04108429e+01,1.08242828e+01,1.25551760e+01
1.25590716e+01,1.08267673e+01,1.04125735e+01,1.02321620e+01,1.01383641e+01,1.00852553e+01,1.00536580e+01,1.00342538e+01,1.00220789e+01,1.00143247e+01,1.00093334e+01,1.00060966e+01,1.00039867e+01,1.00026070e+01,1.00017030e+01,1.00011105e+01,1.00007223e+01,1.00004683e+01,1.00003025e+01,1.00001948e+01,1.00001251e+01,1.00000805e+01,1.00000525e+01,1.00000357e+01,1.00000268e+01,1.00000240e+01,1.00000268e+01,1.00000357e+01,1.00000525e+01,1.00000805e+01,1.00001251e+01,1.00001948e+01,1.00003025e+01,1.00004683e+01,1.00007223e+01,1.00011105e+01,1.00017030e+01,1.00026070e+01,1.00039867e+01,1.00060966e+01,1.00093334e+01,1.00143247e+01,1.00220789e+01,1.00342538e+01,1.00536580e+01,1.00852553e+01,1.01383641e+01,1.02321620e+01,1.04125735e+01,1.08267673e+01,1.25590716e+01
1.25629562e+01,1.08292478e+01,1.04143030e+01,1.02333896e+01,1.01392410e+01,1.00858830e+01,1.00541075e+01,1.00345753e+01,1.00223084e+01,1.00144881e+01,1.00094494e+01,1.00061785e+01,1.00040444e+01,1.00026474e+01,1.00017313e+01,1.00011301e+01,1.00007358e+01,1.00004776e+01,1.00003089e+01,1.00001991e+01,1.00001280e+01,1.00000825e+01,1.00000539e+01,1.00000367e+01,1.00000275e+01,1.00000247e+01,1.00000275e+01,1.00000367e+01,1.00000539e+01,1.00000825e+01,1.00001280e+01,1.00001991e+01,1.00003089e+01,1.00004776e+01,1.00007358e+01,1.00011301e+01,1.00017313e+01,1.00026474e+01,1.00040444e+01,1.00061785e+01,1.00094494e+01,1.00144881e+01,1.00223084e+01,1.00345753e+01,1.00541075e+01,1.00858830e+01,1.01392410e+01,1.02333896e+01,1.04143030e+01,1.08292478e+01,1.25629562e+01
1.25668301e+01,1.08317242e+01,1.04160316e+01,1.02346177e+01,1.01401191e+01,1.00865123e+01,1.00545585e+01,1.00348981e+01,1.00225391e+01,1.00146524e+01,1.00095661e+01,1.00062612e+01,1.00041027e+01,1.00026883e+01,1.00017598e+01,1.00011499e+01,1.00007495e+01,1.00004870e+01,1.00003153e+01,1.00002034e+01,1.00001310e+01,1.00000845e+01,1.00000553e+01,1.00000377e+01,1.00000283e+01,1.00000254e+01,1.00000283e+01,1.00000377e+01,1.00000553e+01,1.00000845e+01,1.00001310e+01,1.00002034e+01,1.00003153e+01,1.00004870e+01,1.00007495e+01,1.00011499e+01,1.00017598e+01,1.00026883e+01,1.00041027e+01,1.00062612e+01,1.00095661e+01,1.00146524e+01,1.00225391e+01,1.00348981e+01,1.00545585e+01,1.00865123e+01,1.01401191e+01,1.02346177e+01,1.04160316e+01,1.08317242e+01,1.25668301e+01
1.25706931e+01,1.08341967e+01,1.04177591e+01,1.02358462e+01,1.01409984e+01,1.00871430e+01,1.00550110e+01,1.00352223e+01,1.00227709e+01,1.00148178e+01,1.00096837e+01,1.00063444e+01,1.00041614e+01,1.00027296e+01,1.00017887e+01,1.00011700e+01,1.00007634e+01,1.00004965e+01,1.00003218e+01,1.00002079e+01,1.00001340e+01,1.00000866e+01,1.00000567e+01,1.00000387e+01,1.00000291e+01,1.00000262e+01,1.00000291e+01,1.00000387e+01,1.00000567e+01,1.00000866e+01,1.00001340e+01,1.00002079e+01,1.00003218e+01,1.00004965e+01,1.00007634e+01,1.00011700e+01,1.00017887e+01,1.00027296e+01,1.00041614e+01,1.00063444e+01,1.00096837e+01,1.00148178e+01,1.00227709e+01,1.00352223e+01,1.00550110e+01,1.00871430e+01,1.01409984e+01,1.02358462e+01,1.04177591e+01,1.08341967e+01,1.25706931e+01
1.25745454e+01,1.08366652e+01,1.04194856e+01,1.02370752e+01,1.01418788e+01,1.00877751e+01,1.00554649e+01,1.00355479e+01,1.00230040e+01,1.00149842e+01,1.00098021e+01,1.00064284e+01,1.00042207e+01,1.00027713e+01,1.00018178e+01,1.00011903e+01,1.00007775e+01,1.00005062e+01,1.00003285e+01,1.00002124e+01,1.00001371e+01,1.00000886e+01,1.00000581e+01,1.00000397e+01,1.00000300e+01,1.00000269e+01,1.00000300e+01,1.00000397e+01,1.00000581e+01,1.00000886e+01,1.00001371e+01,1.00002124e+01,1.00003285e+01,1.00005062e+01,1.00007775e+01,1.00011903e+01,1.00018178e+01,1.00027713e+01,1.00042207e+01,1.00064284e+01,1.00098021e+01,1.00149842e+01,1.00230040e+01,1.00355479e+01,1.00554649e+01,1.00877751e+01,1.01418788e+01,1.02370752e+01,1.04194856e+01,1.08366652e+01,1.25745454e+01
1.25783872e+01,1.08391297e+01,1.04212110e+01,1.02383047e+01,1.01427604e+01,1.00884087e+01,1.00559203e+01,1.00358749e+01,1.00232382e+01,1.00151516e+01,1.00099213e+01,1.00065130e+01,1.00042806e+01,1.00028134e+01,1.00018473e+01,1.00012109e+01,1.00007917e+01,1.00005161e+01,1.00003352e+01,1.00002170e+01,1.00001402e+01,1.00000908e+01,1.00000596e+01,1.00000408e+01,1.00000308e+01,1.00000277e+01,1.00000308e+01,1.00000408e+01,1.00000596e+01,1.00000908e+01,1.00001402e+01,1.00002170e+01,1.00003352e+01,1.00005161e+01,1.00007917e+01,1.00012109e+01,1.00018473e+01,1.00028134e+01,1.00042806e+01,1.00065130e+01,1.00099213e+01,1.00151516e+01,1.00232382e+01,1.00358749e+01,1.00559203e+01,1.00884087e+01,1.01427604e+01,1.02383047e+01,1.04212110e+01,1.08391297e+01,1.25783872e+01
1.25822183e+01,1.08415903e+01,1.04229355e+01,1.02395346e+01,1.01436432e+01,1.00890437e+01,1.00563771e+01,1.00362032e+01,1.00234737e+01,1.00153200e+01,1.00100414e+01,1.00065984e+01,1.00043409e+01,1.00028559e+01,1.00018772e+01,1.00012317e+01,1.00008062e+01,1.00005260e+01,1.00003421e+01,1.00002217e+01,1.00001434e+01,1.00000930e+01,1.00000611e+01,1.00000419e+01,1.00000317e+01,1.00000285e+01,1.00000317e+01,1.00000419e+01,1.00000611e+01,1.00000930e+01,1.00001434e+01,1.00002217e+01,1.00003421e+01,1.00005260e+01,1.00008062e+01,1.00012317e+01,1.00018772e+01,1.00028559e+01,1.00043409e+01,1.00065984e+01,1.00100414e+01,1.00153200e+01,1.00234737e+01,1.00362032e+01,1.00563771e+01,1.00890437e+01,1.01436432e+01,1.02395346e+01,1.04229355e+01,1.08415903e+01,1.25822183e+01
1.25860389e+01,1.08440469e+01,1.04246588e+01,1.02407649e+01,1.01445271e+01,1.00896802e+01,1.00568354e+01,1.00365328e+01,1.00237103e+01,1.00154894e+01,1.00101623e+01,1.00066843e+01,1.00044018e+01,1.00028989e+01,1.00019073e+01,1.00012527e+01,1.00008208e+01,1.00005361e+01,1.00003490e+01,1.00002265e+01,1.00001466e+01,1.00000952e+01,1.00000627e+01,1.00000430e+01,1.00000326e+01,1.00000293e+01,1.00000326e+01,1.00000430e+01,1.00000627e+01,1.00000952e+01,1.00001466e+01,1.00002265e+01,1.00003490e+01,1.00005361e+01,1.00008208e+01,1.00012527e+01,1.00019073e+01,1.00028989e+01,1.00044018e+01,1.00066843e+01,1.00101623e+01,1.00154894e+01,1.00237103e+01,1.00365328e+01,1.00568354e+01,1.00896802e+01,1.01445271e+01,1.02407649e+01,1.04246588e+01,1.08440469e+01,1.25860389e+01
1.25898491e+01,1.08464996e+01,1.04263811e+01,1.02419957e+01,1.01454122e+01,1.00903180e+01,1.00572952e+01,1.00368638e+01,1.00239481e+01,1.00156598e+01,1.00102841e+01,1.00067710e+01,1.00044633e+01,1.00029422e+01,1.00019378e+01,1.00012740e+01,1.00008356e+01,1.00005464e+01,1.00003561e+01,1.00002313e+01,1.00001499e+01,1.00000974e+01,1.00000642e+01,1.00000442e+01,1.00000335e+01,1.00000301e+01,1.00000335e+01,1.00000442e+01,1.00000642e+01,1.00000974e+01,1.00001499e+01,1.00002313e+01,1.00003561e+01,1.00005464e+01,1.00008356e+01,1.00012740e+01,1.00019378e+01,1.00029422e+01,1.00044633e+01,1.00067710e+01,1.00102841e+01,1.00156598e+01,1.00239481e+01,1.00368638e+01,1.00572952e+01,1.00903180e+01,1.01454122e+01,1.02419957e+01,1.04263811e+01,1.08464996e+01,1.25898491e+01
1.25936490e+01,1.08489483e+01,1.04281024e+01,1.02432269e+01,1.01462984e+01,1.00909572e+01,1.00577563e+01,1.00371961e+01,1.00241871e+01,1.00158313e+01,1.00104066e+01,1.00068583e+01,1.00045253e+01,1.00029860e+01,1.00019686e+01,1.00012956e+01,1.00008506e+01,1.00005568e+01,1.00003632e+01,1.00002362e+01,1.00001533e+01,1.00000997e+01,1.00000658e+01,1.00000453e+01,1.00000344e+01,1.00000310e+01,1.00000344e+01,1.00000453e+01,1.00000658e+01,1.00000997e+01,1.00001533e+01,1.00002362e+01,1.00003632e+01,1.00005568e+01,1.00008506e+01,1.00012956e+01,1.00019686e+01,1.00029860e+01,1.00045253e+01,1.00068583e+01,1.00104066e+01,1.00158313e+01,1.00241871e+01,1.00371961e+01,1.00577563e+01,1.00909572e+01,1.01462984e+01,1.02432269e+01,1.04281024e+01,1.08489483e+01,1.25936490e+01
1.25974385e+01,1.08513931e+01,1.04298226e+01,1.02444584e+01,1.01471856e+01,1.00915978e+01,1.00582189e+01,1.00375297e+01,1.00244273e+01,1.00160037e+01,1.00105301e+01,1.00069464e+01,1.00045878e+01,1.00030302e+01,1.00019997e+01,1.00013174e+01,1.00008658e+01,1.00005673e+01,1.00003705e+01,1.00002412e+01,1.00001567e+01,1.00001021e+01,1.00000675e+01,1.00000465e+01,1.00000353e+01,1.00000318e+01,1.00000353e+01,1.00000465e+01,1.00000675e+01,1.00001021e+01,1.00001567e+01,1.00002412e+01,1.00003705e+01,1.00005673e+01,1.00008658e+01,1.00013174e+01,1.00019997e+01,1.00030302e+01,1.00045878e+01,1.00069464e+01,1.00105301e+01,1.00160037e+01,1.00244273e+01,1.00375297e+01,1.00582189e+01,1.00915978e+01,1.01471856e+01,1.02444584e+01,1.04298226e+01,1.08513931e+01,1.25974385e+01
1.26012177e+01,1.08538340e+01,1.04315417e+01,1.02456904e+01,1.01480740e+01,1.00922398e+01,1.00586829e+01,1.00378647e+01,1.00246686e+01,1.00161771e+01,1.00106543e+01,1.00070350e+01,1.00046508e+01,1.00030749e+01,1.00020312e+01,1.00013395e+01,1.00008812e+01,1.00005780e+01,1.00003778e+01,1.00002462e+01,1.00001602e+01,1.00001045e+01,1.00000691e+01,1.00000477e+01,1.00000363e+01,1.00000327e+01,1.00000363e+01,1.00000477e+01,1.00000691e+01,1.00001045e+01,1.00001602e+01,1.00002462e+01,1.00003778e+01,1.00005780e+01,1.00008812e+01,1.00013395e+01,1.00020312e+01,1.00030749e+01,1.00046508e+01,1.00070350e+01,1.00106543e+01,1.00161771e+01,1.00246686e+01,1.00378647e+01,1.00586829e+01,1.00922398e+01,1.01480740e+01,1.02456904e+01,1.04315417e+01,1.08538340e+01,1.26012177e+01
